health,place,side,Y,X,Z,tick,steamid,name,round_num
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1126,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1126,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1127,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1127,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1127,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1127,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1127,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1127,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1127,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1127,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1127,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1127,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1128,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1128,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1128,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1128,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1128,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1128,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1128,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1128,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1128,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1128,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1129,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1129,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1129,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1129,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1129,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1129,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1129,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1129,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1129,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1129,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1130,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1130,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1130,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1130,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1130,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1130,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1130,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1130,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1130,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1130,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1131,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1131,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1131,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1131,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1131,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1131,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1131,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1131,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1131,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1131,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1132,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1132,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1132,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1132,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1132,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1132,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1132,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1132,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1132,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1132,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1133,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1133,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1133,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1133,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1133,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1133,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1133,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1133,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1133,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1133,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1134,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1134,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1134,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1134,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1134,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1134,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1134,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1134,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1134,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1134,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1135,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1135,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1135,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1135,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1135,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1135,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1135,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1135,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1135,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1135,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1136,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1136,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1136,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1136,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1136,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1136,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1136,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1136,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1136,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1136,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1137,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1137,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1137,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1137,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1137,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1137,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1137,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1137,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1137,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1137,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1138,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1138,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1138,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1138,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1138,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1138,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1138,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1138,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1138,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1138,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1139,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1139,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1139,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1139,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1139,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1139,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1139,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1139,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1139,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1139,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1140,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1140,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1140,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1140,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1140,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1140,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1140,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1140,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1140,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1140,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1141,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1141,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1141,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1141,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1141,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1141,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1141,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1141,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1141,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1141,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1142,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1142,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1142,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1142,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1142,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1142,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1142,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1142,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1142,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1142,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1143,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1143,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1143,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1143,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1143,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1143,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1143,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1143,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1143,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1143,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1144,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1144,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1144,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1144,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1144,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1144,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1144,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1144,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1144,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1144,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1145,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1145,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1145,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1145,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1145,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1145,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1145,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1145,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1145,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1145,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1146,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1146,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1146,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1146,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1146,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1146,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1146,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1146,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1146,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1146,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1147,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1147,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1147,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1147,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1147,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1147,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1147,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1147,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1147,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1147,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1148,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1148,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1148,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1148,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1148,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1148,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1148,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1148,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1148,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1148,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1149,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1149,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1149,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1149,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1149,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1149,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1149,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1149,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1149,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1149,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1150,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1150,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1150,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1150,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1150,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1150,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1150,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1150,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1150,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1150,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1151,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1151,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1151,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1151,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1151,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1151,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1151,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1151,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1151,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1151,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1152,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1152,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1152,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1152,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1152,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1152,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1152,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1152,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1152,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1152,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1153,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1153,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1153,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1153,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1153,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1153,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1153,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1153,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1153,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1153,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1154,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1154,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1154,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1154,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1154,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1154,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1154,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1154,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1154,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1154,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1155,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1155,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1155,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1155,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1155,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1155,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1155,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1155,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1155,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1155,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1156,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1156,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1156,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1156,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1156,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1156,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1156,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1156,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1156,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1156,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,1157,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,1157,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,1157,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,1157,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,1157,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,1157,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,1157,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,1157,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,1157,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,1157,76561198036125584,Jame,1
